policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
847832,FL,BAY COUNTY,59580000,59580000,59580000,59580000,59580000,58590000,0,0,0,0,30.206665,-85.814636,Commercial,Steel Frame,3
177345,FL,BAY COUNTY,0,11430000,0,11430000,11430000,18000000,0,0,0,0,30.209204,-85.846542,Commercial,Reinforced Concrete,3
285210,FL,BAY COUNTY,0,8430555.51,0,0,8430555.51,6276599.16,0,0,0,0,30.191509,-85.82708,Commercial,Reinforced Masonry,3
879413,FL,BAY COUNTY,141891.3,141891.3,141891.3,141891.3,141891.3,178496.99,0,0,0,0,30.1941,-85.8037,Residential,Wood,3
107783,FL,BAY COUNTY,46143,46143,46143,46143,46143,40291.14,0,0,0,0,30.1941,-85.8037,Residential,Wood,3
336897,FL,BAY COUNTY,19800,19800,19800,19800,19800,20120.21,0,990,0,0,30.18668,-85.76954,Residential,Wood,3
972481,FL,BAY COUNTY,68767.2,68767.2,68767.2,68767.2,68767.2,94647.05,0,0,0,0,30.159977,-85.777374,Residential,Wood,1
860546,FL,BAY COUNTY,55800,55800,55800,55800,55800,56808.86,0,2790,0,0,30.159977,-85.777374,Residential,Wood,1
268835,FL,BAY COUNTY,0,382291.33,0,0,382291.33,597712.49,0,0,0,0,30.16244,-85.65961,Residential,Masonry,3
578855,FL,BAY COUNTY,7156692,7156692,7156692,7156692,7156692,5872151.67,0,357834.6,0,0,30.18701,-85.754936,Commercial,Reinforced Masonry,1
678603,FL,BAY COUNTY,0,21960000,0,0,21960000,22050000,0,0,0,0,30.18921,-85.81346,Commercial,Reinforced Concrete,4
603821,FL,BAY COUNTY,0,134671.67,0,0,134671.67,177897.91,0,0,0,0,30.1941,-85.8037,Residential,Wood,3
947816,FL,BAY COUNTY,0,0,0,585000,585000,923156.33,0,0,0,900,30.19875,-85.84462,Residential,Masonry,1
286578,FL,BAY COUNTY,2817000,2817000,2817000,2817000,2817000,4502918.16,0,140850,56340,0,30.139967,-85.722801,Commercial,Reinforced Masonry,1
591676,FL,BAY COUNTY,805500,805500,805500,805500,805500,866387.75,0,40275,16110,0,30.139967,-85.722801,Residential,Masonry,1
787369,FL,BAY COUNTY,805500,805500,805500,805500,805500,783670.95,0,40275,16110,0,30.139967,-85.722801,Residential,Masonry,1
935010,FL,BAY COUNTY,38700,38700,38700,38700,38700,41830.13,0,1935,774,0,30.1582,-85.7589,Residential,Wood,4
712366,FL,BAY COUNTY,32400,32400,32400,32400,32400,29611.01,0,1620,648,0,30.1582,-85.7589,Residential,Wood,4
210708,FL,BAY COUNTY,133200,133200,133200,133200,133200,233359.21,0,6660,2664,0,30.1582,-85.7589,Residential,Wood,4
692014,FL,BAY COUNTY,298430.1,298430.1,298430.1,298430.1,298430.1,451100.97,0,0,0,0,30.1582,-85.7589,Residential,Wood,4
758505,FL,BAY COUNTY,39875.4,39875.4,39875.4,39875.4,39875.4,43987.75,0,0,0,0,30.1582,-85.7589,Residential,Wood,4
888231,FL,BAY COUNTY,0,72540,0,72540,72540,51270.26,0,0,0,0,30.175535,-85.795662,Residential,Wood,1
435390,FL,BAY COUNTY,0,4590000,0,4590000,4590000,5534713.8,0,0,0,0,30.17322,-85.789772,Commercial,Reinforced Masonry,1
323832,FL,BAY COUNTY,0,180000,0,180000,180000,245406.96,0,0,0,0,30.174892,-85.789772,Residential,Wood,1
389142,FL,BAY COUNTY,1011368.7,1011368.7,0,0,1011368.7,988386.36,0,0,0,0,30.173731,-85.794006,Residential,Masonry,1
950551,FL,BAY COUNTY,398215.8,398215.8,0,0,398215.8,627817.07,0,0,0,0,30.15881,-85.748573,Residential,Masonry,1
836880,FL,BAY COUNTY,521655.3,521655.3,0,0,521655.3,788513.29,0,0,0,0,30.16717,-85.7545,Residential,Masonry,1
850076,FL,BAY COUNTY,3555000,3555000,3555000,3555000,3555000,5723681.54,0,8999.1,0,0,30.143805,-85.727295,Commercial,Reinforced Masonry,1
641388,FL,BAY COUNTY,765000,765000,765000,765000,765000,1061131.5,0,8999.1,0,0,30.143805,-85.727295,Residential,Masonry,1
342919,FL,BAY COUNTY,0,2468798.03,0,0,2468798.03,3926376.38,0,0,0,0,30.15926,-85.75284,Commercial,Reinforced Masonry,1
419446,FL,BAY COUNTY,0,679013.41,0,0,679013.41,953530.38,0,0,0,0,30.161465,-85.733032,Residential,Masonry,1
757410,FL,BAY COUNTY,40500,40500,40500,40500,40500,64424.65,0,2025,0,0,30.162069,-85.779465,Residential,Wood,1
584791,FL,BAY COUNTY,76464,76464,76464,76464,76464,119194.84,0,3823.2,3823.2,0,30.1582,-85.7589,Residential,Wood,4
430552,FL,BAY COUNTY,0,201339.27,0,0,201339.27,278022.15,0,0,0,0,30.1582,-85.7589,Residential,Wood,4
233436,FL,BAY COUNTY,0,201339.27,0,0,201339.27,306164.55,0,0,0,0,30.1582,-85.7589,Residential,Wood,4
770307,FL,BAY COUNTY,0,8100,0,0,8100,7072.27,0,243,0,0,30.16048,-85.778137,Residential,Wood,1
453741,FL,BAY COUNTY,0,1921645.8,0,1921645.8,1921645.8,2394947.16,0,0,0,0,30.299364,-85.659142,Commercial,Reinforced Masonry,1
805159,FL,BAY COUNTY,0,244370.7,0,244370.7,244370.7,296904.54,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
655713,FL,BAY COUNTY,0,231274.8,0,231274.8,231274.8,357510.14,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
632168,FL,BAY COUNTY,0,22500,0,22500,22500,20043.45,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
236753,FL,BAY COUNTY,0,883391.4,0,883391.4,883391.4,1053794.07,0,0,0,0,30.299364,-85.659142,Residential,Masonry,1
814965,FL,BAY COUNTY,0,103500,0,103500,103500,147094.2,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
416373,FL,BAY COUNTY,0,312683.4,0,312683.4,312683.4,284987.16,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
458001,FL,BAY COUNTY,0,10800,0,10800,10800,11798.09,0,0,0,0,30.299364,-85.659142,Residential,Wood,1
421258,FL,BAY COUNTY,518391,518391,0,0,518391,468107.07,0,0,0,0,30.26622,-85.641022,Residential,Masonry,1
487337,FL,BAY COUNTY,543343.5,543343.5,0,0,543343.5,581319.41,0,0,0,0,30.329136,-85.717903,Residential,Masonry,1
705392,FL,BAY COUNTY,114858,114858,114858,114858,114858,126217.46,0,0,0,0,30.287762,-85.641556,Residential,Wood,1
724971,FL,BAY COUNTY,35550000,35550000,35550000,35550000,35550000,43740000,0,0,0,0,30.394327,-85.688957,Commercial,Reinforced Concrete,3
525340,FL,BAY COUNTY,254433.6,254433.6,254433.6,254433.6,254433.6,272627.89,0,0,0,0,30.28758,-85.63578,Residential,Wood,1
274641,FL,BAY COUNTY,135000,135000,135000,135000,135000,165194.64,0,6750,0,0,30.28394,-85.62463,Residential,Wood,1
725522,FL,BAY COUNTY,308700,308700,308700,308700,308700,453040.71,0,15435,0,0,30.323187,-85.657341,Residential,Wood,1
948462,FL,BAY COUNTY,0,269829,0,0,269829,193456.06,0,0,0,0,30.22032,-85.88485,Residential,Wood,1
931725,FL,BAY COUNTY,58950000,58950000,58950000,58950000,58950000,55260000,0,0,0,0,30.218079,-85.873756,Commercial,Steel Frame,3
297000,FL,BAY COUNTY,0,981000,0,0,981000,1301029.67,0,29430,0,0,30.21208,-85.87105,Residential,Masonry,1
734660,FL,BAY COUNTY,0,27090000,0,27090000,27090000,27540000,0,0,0,0,30.23309,-85.912,Commercial,Reinforced Concrete,1
906872,FL,BAY COUNTY,0,89487,0,89487,89487,105034.83,0,0,0,0,30.23309,-85.912,Residential,Wood,1
209844,FL,BAY COUNTY,0,62100,0,62100,62100,94757.64,0,1242,0,0,30.23309,-85.912,Residential,Wood,1
846660,FL,BAY COUNTY,0,12744,0,12744,12744,14887.87,0,0,0,0,30.23309,-85.912,Residential,Wood,1
744254,FL,BAY COUNTY,45000,45000,45000,45000,45000,71442,0,2250,0,0,30.218079,-85.873756,Residential,Wood,3
785151,FL,BAY COUNTY,232132.5,232132.5,0,0,232132.5,263241.97,0,0,0,0,30.221359,-85.868912,Residential,Wood,4
557521,FL,BAY COUNTY,143161.2,143161.2,0,0,143161.2,134436.96,0,0,0,0,30.247107,-85.925888,Residential,Wood,1
670304,FL,WALTON COUNTY,165600,165600,165600,165600,165600,184312.8,0,8999.1,0,0,30.29516,-86.03818,Residential,Wood,4
210163,FL,BAY COUNTY,101700,101700,101700,101700,101700,88332.55,0,8999.1,0,0,30.281847,-85.975639,Residential,Wood,3
208187,FL,BAY COUNTY,81000,81000,81000,81000,81000,133358.4,0,8999.1,0,0,30.298536,-85.839821,Residential,Wood,3
881910,FL,BAY COUNTY,0,19170000,0,0,19170000,24300000,0,0,0,0,30.219711,-85.868774,Commercial,Reinforced Concrete,3
715199,FL,BAY COUNTY,6300000,6300000,6300000,6300000,6300000,7853328,0,0,0,0,30.20532,-85.8579,Commercial,Reinforced Masonry,1
439458,FL,BAY COUNTY,43830000,43830000,43830000,43830000,43830000,67950000,0,0,0,0,30.20532,-85.8579,Commercial,Steel Frame,1
441512,FL,BAY COUNTY,0,12600000,0,12600000,12600000,17100000,0,630000,0,0,30.216402,-85.877739,Commercial,Reinforced Concrete,3
560925,FL,BAY COUNTY,0,2720127.63,0,0,2720127.63,3741285.3,0,0,0,0,30.264811,-85.974129,Commercial,Reinforced Masonry,3
436617,FL,BAY COUNTY,0,625247.19,0,0,625247.19,849996.04,0,0,0,0,30.275965,-85.99664,Residential,Masonry,4
189453,FL,BAY COUNTY,575424,575424,575424,575424,575424,513842.12,0,0,0,0,30.206686,-85.85202,Residential,Masonry,1
800460,FL,BAY COUNTY,606528,606528,606528,606528,606528,454544.21,0,0,0,0,30.289326,-85.858902,Residential,Masonry,1
958971,FL,BAY COUNTY,7348104,7348104,7348104,7348104,7348104,8567477.77,0,0,0,0,30.289326,-85.858902,Commercial,Reinforced Masonry,1
650415,FL,BAY COUNTY,0,2629800,2629800,2629800,2629800,2383545.53,0,0,0,0,30.216217,-85.87738,Commercial,Reinforced Masonry,1
807845,FL,WALTON COUNTY,554850,554850,554850,554850,554850,874354.82,0,27742.5,0,0,30.28023,-86.01563,Residential,Masonry,1
150155,FL,BAY COUNTY,0,0,0,135000,135000,210286.13,0,0,0,0,30.25027,-85.9473,Residential,Wood,1
189513,FL,BAY COUNTY,0,0,0,54000,54000,70381.55,0,0,0,0,30.25027,-85.9473,Residential,Wood,1
518477,FL,JACKSON COUNTY,488048.4,488048.4,0,0,488048.4,522699.84,0,0,0,0,30.591803,-85.398888,Residential,Masonry,1
562655,FL,JACKSON COUNTY,894836.7,894836.7,0,0,894836.7,893684.15,0,0,0,0,30.68038,-85.393539,Residential,Masonry,1
316784,FL,JACKSON COUNTY,0,83163.54,0,0,83163.54,138304.12,0,0,0,0,30.697214,-85.400536,Residential,Wood,4
327359,FL,JACKSON COUNTY,0,84618.9,0,0,84618.9,142767.48,0,0,0,0,30.694229,-85.39212,Residential,Wood,1
449637,FL,JACKSON COUNTY,0,83163.54,0,0,83163.54,92176.8,0,0,0,0,30.697187,-85.406212,Residential,Wood,3
519610,FL,JACKSON COUNTY,0,33580.4,0,0,33580.4,39016.66,0,0,0,0,30.672565,-85.382875,Residential,Wood,3
753517,FL,JACKSON COUNTY,0,101875.33,0,0,101875.33,92066.98,0,0,0,0,30.69475,-85.39173,Residential,Wood,1
303809,FL,CALHOUN COUNTY,0,635830.89,0,0,635830.89,720620.21,0,0,0,0,30.521404,-85.306862,Residential,Masonry,1
348892,FL,CALHOUN COUNTY,0,3587.07,0,0,3587.07,5614.12,0,0,0,0,30.585487,-85.133278,Residential,Wood,3
730950,FL,CALHOUN COUNTY,0,76865.72,0,0,76865.72,93050.57,0,0,0,0,30.585487,-85.133278,Residential,Wood,3
238662,FL,CALHOUN COUNTY,0,281840.99,0,0,281840.99,268552.19,0,0,0,0,30.570471,-85.127228,Residential,Wood,3
481664,FL,CALHOUN COUNTY,0,30746.29,0,0,30746.29,38952.47,0,0,0,0,30.570812,-85.126648,Residential,Wood,3
546767,FL,CALHOUN COUNTY,0,666792,0,666792,666792,596272.08,0,33339.6,0,0,30.587708,-85.139412,Residential,Masonry,4
663326,FL,CALHOUN COUNTY,0,412173.14,0,0,412173.14,376998.29,0,0,0,0,30.573509,-85.12719,Residential,Masonry,3
413119,FL,CALHOUN COUNTY,0,440519.17,0,0,440519.17,515851.47,0,0,0,0,30.573509,-85.12719,Residential,Masonry,3
885963,FL,CALHOUN COUNTY,0,10900.45,0,0,10900.45,12574.41,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
787349,FL,CALHOUN COUNTY,0,2676327.31,0,0,2676327.31,3746483.55,0,0,0,0,30.573509,-85.12719,Commercial,Reinforced Masonry,3
214885,FL,CALHOUN COUNTY,0,52555.73,0,0,52555.73,46929.32,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
799851,FL,CALHOUN COUNTY,0,325796.83,0,0,325796.83,544289.55,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
958812,FL,CALHOUN COUNTY,0,20276.13,0,0,20276.13,22500.01,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
711408,FL,CALHOUN COUNTY,0,24331.35,0,0,24331.35,26770.48,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
766275,FL,CALHOUN COUNTY,0,20276.13,0,0,20276.13,17372.59,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
982804,FL,CALHOUN COUNTY,0,5888.56,0,0,5888.56,7346.01,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
177639,FL,CALHOUN COUNTY,0,5888.56,0,0,5888.56,6315.55,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
182295,FL,CALHOUN COUNTY,0,52555.73,0,0,52555.73,69840.25,0,0,0,0,30.573509,-85.12719,Residential,Wood,3
360593,FL,CALHOUN COUNTY,0,713443.5,0,0,713443.5,749040.76,0,0,0,0,30.443558,-85.057205,Residential,Masonry,3
455558,FL,CALHOUN COUNTY,0,70274.16,0,0,70274.16,104978.91,0,0,0,0,30.440514,-85.0485,Residential,Wood,1
498511,FL,CALHOUN COUNTY,689490,689490,0,0,689490,683808.6,0,0,0,0,30.447153,-85.050377,Residential,Masonry,1
803252,FL,CALHOUN COUNTY,138172.5,138172.5,0,0,138172.5,193893.6,0,0,0,0,30.409,-85.075,Residential,Wood,3
942252,FL,CALHOUN COUNTY,0,234611.64,0,0,234611.64,350235.3,0,0,0,0,30.447657,-85.051109,Residential,Wood,1
642072,FL,CALHOUN COUNTY,0,25826.69,0,0,25826.69,41387.17,0,0,0,0,30.447657,-85.051109,Residential,Wood,1
893642,FL,CALHOUN COUNTY,0,314893.56,0,0,314893.56,440231.9,0,0,0,0,30.447657,-85.051109,Residential,Wood,1
979888,FL,CALHOUN COUNTY,0,493276.1,0,0,493276.1,749460.52,0,0,0,0,30.44322,-85.047127,Residential,Masonry,3
385335,FL,CALHOUN COUNTY,0,104296.22,0,0,104296.22,162509.37,0,0,0,0,30.444843,-85.044952,Residential,Wood,3
782042,FL,CALHOUN COUNTY,0,44990.02,0,0,44990.02,39809.96,0,0,0,0,30.445581,-85.044952,Residential,Wood,3
172382,FL,CALHOUN COUNTY,0,353390.57,0,0,353390.57,295066.99,0,0,0,0,30.444843,-85.044952,Residential,Wood,3
267767,FL,CALHOUN COUNTY,0,39534.58,0,0,39534.58,45263.14,0,0,0,0,30.447477,-85.04496,Residential,Wood,1
694601,FL,CALHOUN COUNTY,0,122842.59,0,0,122842.59,146217.08,0,0,0,0,30.45005,-85.066612,Residential,Wood,3
612302,FL,CALHOUN COUNTY,0,336874.11,0,0,336874.11,451520.79,0,0,0,0,30.432997,-85.048233,Residential,Wood,1
508808,FL,CALHOUN COUNTY,0,392698.96,0,0,392698.96,399402.33,0,0,0,0,30.432997,-85.048233,Residential,Masonry,1
879262,FL,CALHOUN COUNTY,0,114333.15,0,0,114333.15,164420.21,0,0,0,0,30.444731,-85.053154,Residential,Wood,1
503798,FL,CALHOUN COUNTY,0,835929.04,0,0,835929.04,1284388.25,0,0,0,0,30.432997,-85.048233,Residential,Masonry,1
166146,FL,CALHOUN COUNTY,0,322549.78,0,0,322549.78,272926.46,0,0,0,0,30.409,-85.075,Residential,Wood,3
527060,FL,CALHOUN COUNTY,0,140503.8,0,0,140503.8,134353.38,0,0,0,0,30.409,-85.075,Residential,Wood,3
922058,FL,CALHOUN COUNTY,0,98401.78,0,0,98401.78,125171.99,0,0,0,0,30.409,-85.075,Residential,Wood,3
944141,FL,CALHOUN COUNTY,0,275279.55,0,0,275279.55,444273.12,0,0,0,0,30.409,-85.075,Residential,Wood,3
132263,FL,CALHOUN COUNTY,0,124200.2,0,0,124200.2,214106,0,0,0,0,30.409,-85.075,Residential,Wood,4
908240,FL,CALHOUN COUNTY,0,4917957.29,0,0,4917957.29,5033076.83,0,0,0,0,30.443535,-85.056825,Commercial,Reinforced Masonry,1
454703,FL,CALHOUN COUNTY,0,194642.11,0,0,194642.11,144329.07,0,0,0,0,30.409,-85.075,Residential,Wood,4
904151,FL,CALHOUN COUNTY,0,156640.55,0,0,156640.55,143547.91,0,0,0,0,30.409,-85.075,Residential,Wood,4
966797,FL,CALHOUN COUNTY,0,108443.46,0,0,108443.46,137679.82,0,0,0,0,30.409,-85.075,Residential,Wood,1
128830,FL,CALHOUN COUNTY,0,1177541.78,0,0,1177541.78,1804389.65,0,0,0,0,30.431599,-85.038361,Residential,Masonry,1
122025,FL,CALHOUN COUNTY,0,196458.21,0,0,196458.21,248857.54,0,0,0,0,30.431599,-85.038361,Residential,Wood,1
396173,FL,CALHOUN COUNTY,0,444321.19,0,0,444321.19,581172.11,0,0,0,0,30.431599,-85.038361,Residential,Masonry,1
983748,FL,CALHOUN COUNTY,0,275474.49,0,0,275474.49,346073.09,0,0,0,0,30.431599,-85.038361,Residential,Wood,1
986174,FL,CALHOUN COUNTY,0,426771.95,0,0,426771.95,485005.84,0,0,0,0,30.448032,-85.045799,Residential,Masonry,3
379626,FL,CALHOUN COUNTY,0,173360.9,0,0,173360.9,269888.25,0,0,0,0,30.448032,-85.045799,Residential,Wood,3
463284,FL,CALHOUN COUNTY,0,1610978.97,0,0,1610978.97,2047457.61,0,0,0,0,30.448032,-85.045799,Residential,Masonry,3
686919,FL,CALHOUN COUNTY,0,293192.82,0,0,293192.82,303053.48,0,0,0,0,30.448032,-85.045799,Residential,Wood,3
831575,FL,CALHOUN COUNTY,0,55353.83,0,0,55353.83,100782.72,0,0,0,0,30.448032,-85.045799,Residential,Wood,3
475571,FL,CALHOUN COUNTY,0,48938.46,0,0,48938.46,57114.86,0,0,0,0,30.448032,-85.045799,Residential,Wood,3
245018,FL,CALHOUN COUNTY,0,354832.25,0,0,354832.25,440275.86,0,0,0,0,30.455238,-85.042419,Residential,Wood,3
253022,FL,CALHOUN COUNTY,0,10138.06,0,0,10138.06,12702.43,0,0,0,0,30.455238,-85.042419,Residential,Wood,3
597738,FL,CALHOUN COUNTY,0,68127.79,0,0,68127.79,111879.46,0,0,0,0,30.442423,-85.069466,Residential,Wood,4
923068,FL,CALHOUN COUNTY,0,3849748.34,0,0,3849748.34,6685453.73,0,0,0,0,30.469194,-85.044769,Commercial,Reinforced Masonry,3
928173,FL,CALHOUN COUNTY,0,3072419.99,0,0,3072419.99,4323742.91,0,0,0,0,30.469194,-85.044769,Commercial,Reinforced Masonry,3
860443,FL,CALHOUN COUNTY,0,2797483.8,0,0,2797483.8,4003688.87,0,0,0,0,30.469194,-85.044769,Commercial,Reinforced Masonry,3
844073,FL,CALHOUN COUNTY,0,3272286.09,0,0,3272286.09,3002976.95,0,0,0,0,30.469194,-85.044769,Commercial,Reinforced Masonry,3
110751,FL,HOLMES COUNTY,0,11095.92,0,0,11095.92,15462.43,0,0,0,0,30.802887,-85.697044,Residential,Wood,3
215972,FL,HOLMES COUNTY,0,17003.29,0,0,17003.29,24863.43,0,0,0,0,30.98982,-85.644195,Residential,Wood,3
254044,FL,HOLMES COUNTY,0,254540.2,0,0,254540.2,254438.38,0,0,0,0,30.98982,-85.644195,Residential,Wood,3
881800,FL,HOLMES COUNTY,0,10181.61,0,0,10181.61,11825.94,0,0,0,0,30.98982,-85.644195,Residential,Wood,3
826248,FL,HOLMES COUNTY,0,10181.61,0,0,10181.61,12192.03,0,0,0,0,30.98982,-85.644195,Residential,Wood,3
441838,FL,HOLMES COUNTY,0,61089.65,0,0,61089.65,74052.87,0,0,0,0,30.834,-85.7082,Residential,Wood,3
123081,FL,HOLMES COUNTY,0,3054.48,0,0,3054.48,4207.55,0,0,0,0,30.834,-85.7082,Residential,Wood,3
417943,FL,HOLMES COUNTY,0,23485.91,0,0,23485.91,33975.66,0,0,0,0,30.834,-85.7082,Residential,Wood,4
834306,FL,HOLMES COUNTY,0,144826.25,0,0,144826.25,133621.76,0,0,0,0,30.834,-85.7082,Residential,Wood,3
724894,FL,HOLMES COUNTY,0,305107.73,0,0,305107.73,315842.64,0,0,0,0,30.758997,-85.682175,Residential,Wood,1
991408,FL,HOLMES COUNTY,0,1214342.11,0,0,1214342.11,1974250.69,0,0,0,0,30.758997,-85.682175,Residential,Masonry,1
680719,FL,HOLMES COUNTY,0,3314852.83,0,0,3314852.83,3819903.81,0,0,0,0,30.786953,-85.679848,Commercial,Reinforced Masonry,1
609567,FL,HOLMES COUNTY,0,219323.81,0,0,219323.81,173493.91,0,0,0,0,30.79183,-85.67157,Residential,Wood,1
499385,FL,HOLMES COUNTY,0,10980000,0,0,10980000,11790000,0,0,0,0,30.924482,-85.731567,Commercial,Reinforced Concrete,1
370022,FL,HOLMES COUNTY,0,999323.27,0,0,999323.27,1417674.96,0,0,0,0,30.924482,-85.731567,Residential,Masonry,1
689051,FL,HOLMES COUNTY,0,7906928.36,0,0,7906928.36,8368692.97,0,0,0,0,30.802605,-85.684509,Commercial,Reinforced Masonry,1
873363,FL,HOLMES COUNTY,0,307815.55,0,0,307815.55,478872.35,0,0,0,0,30.802605,-85.684509,Residential,Wood,1
997492,FL,HOLMES COUNTY,0,179192.22,0,0,179192.22,286568.14,0,0,0,0,30.802605,-85.684509,Residential,Wood,1
891852,FL,HOLMES COUNTY,0,179192.22,0,0,179192.22,206884.22,0,0,0,0,30.802605,-85.684509,Residential,Wood,1
495074,FL,HOLMES COUNTY,0,3559812.06,0,0,3559812.06,4697072.34,0,0,0,0,30.794064,-85.68425,Commercial,Reinforced Masonry,3
480977,FL,HOLMES COUNTY,0,22496.83,0,0,22496.83,28894.93,0,0,0,0,30.794064,-85.68425,Residential,Wood,3
902538,FL,HOLMES COUNTY,0,134573.4,0,134573.4,134573.4,235546.51,0,0,0,0,30.794064,-85.68425,Residential,Wood,3
126856,FL,HOLMES COUNTY,0,28895.4,0,28895.4,28895.4,25898.2,0,0,0,0,30.794064,-85.68425,Residential,Wood,3
312850,FL,HOLMES COUNTY,0,49861.41,0,0,49861.41,57619.85,0,0,0,0,30.794064,-85.68425,Residential,Wood,3
880863,FL,HOLMES COUNTY,0,828696.23,0,0,828696.23,895283.63,0,0,0,0,30.766582,-85.684807,Residential,Masonry,1
926739,FL,HOLMES COUNTY,0,1576430.19,0,0,1576430.19,2121767.84,0,0,0,0,30.771544,-85.68454,Residential,Masonry,1
265135,FL,HOLMES COUNTY,0,18000000,0,0,18000000,21690000,0,0,0,0,30.758997,-85.682175,Commercial,Reinforced Concrete,1
713991,FL,HOLMES COUNTY,0,1179993.17,0,0,1179993.17,1954635.08,0,0,0,0,30.784374,-85.676842,Residential,Masonry,1
709214,FL,JACKSON COUNTY,0,29662.52,0,0,29662.52,25908.66,0,0,0,0,30.88273,-85.36541,Residential,Wood,3
856409,FL,JACKSON COUNTY,0,11762.72,0,0,11762.72,15186.91,0,0,0,0,30.88273,-85.36541,Residential,Wood,3
715519,FL,JACKSON COUNTY,0,66996.37,0,0,66996.37,76368.23,0,0,0,0,30.88273,-85.36541,Residential,Wood,3
275781,FL,JACKSON COUNTY,0,31196.78,0,0,31196.78,28140,0,0,0,0,30.95097,-85.409945,Residential,Wood,3
476956,FL,JACKSON COUNTY,0,1022.85,0,0,1022.85,1537.23,0,0,0,0,30.88273,-85.36541,Residential,Wood,3
182028,FL,WASHINGTON COUNTY,0,0,0,0,12240000,15750000,0,0,0,0,30.7356,-85.7944,Commercial,Reinforced Concrete,4
307144,FL,WASHINGTON COUNTY,0,50713.37,0,0,50713.37,43877.2,0,0,0,0,30.77203,-85.81236,Residential,Wood,3
970874,FL,WASHINGTON COUNTY,0,3380.18,0,0,3380.18,2607.47,0,0,0,0,30.775665,-85.814845,Residential,Wood,3
640315,FL,WASHINGTON COUNTY,0,3943.54,0,0,3943.54,5372.33,0,0,0,0,30.7356,-85.7944,Residential,Wood,4
319900,FL,WASHINGTON COUNTY,0,108380.24,0,0,108380.24,177011.8,0,0,0,0,30.772186,-85.812149,Residential,Wood,3
304610,FL,WASHINGTON COUNTY,0,400094.36,0,0,400094.36,638355.35,0,0,0,0,30.66823,-85.826363,Residential,Masonry,1
727625,FL,WASHINGTON COUNTY,0,230240.34,0,0,230240.34,340593.61,0,0,0,0,30.5443,-85.612,Residential,Wood,1
611749,FL,WASHINGTON COUNTY,0,759019.05,0,0,759019.05,847201.89,0,0,0,0,30.764561,-85.543259,Residential,Masonry,1
908085,FL,WASHINGTON COUNTY,0,715307.43,0,0,715307.43,1270483.28,0,0,0,0,30.76822,-85.53811,Residential,Masonry,1
284304,FL,WASHINGTON COUNTY,361084.5,361084.5,0,0,361084.5,582422.08,0,0,0,0,30.5988,-85.5721,Residential,Masonry,4
515383,FL,WASHINGTON COUNTY,352430.1,352430.1,0,0,352430.1,406091.46,0,0,0,0,30.65556,-85.5843,Residential,Wood,1
209934,FL,WASHINGTON COUNTY,0,45135.73,0,0,45135.73,38076.5,0,0,0,0,30.772749,-85.532967,Residential,Wood,1
439491,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,55817.52,0,0,0,0,30.627066,-85.591988,Residential,Wood,3
114641,FL,WASHINGTON COUNTY,0,45135.73,0,0,45135.73,40709.27,0,0,0,0,30.772953,-85.531532,Residential,Wood,1
329658,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,71834.18,0,0,0,0,30.772972,-85.531532,Residential,Wood,1
323610,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,42430.47,0,0,0,0,30.772989,-85.531532,Residential,Wood,1
280448,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,69377.71,0,0,0,0,30.773026,-85.531532,Residential,Wood,1
311781,FL,WASHINGTON COUNTY,0,77871.14,0,0,77871.14,64477.3,0,0,0,0,30.627066,-85.591988,Residential,Wood,3
164040,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,75684.77,0,0,0,0,30.627066,-85.59198,Residential,Wood,3
494483,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,58140.69,0,0,0,0,30.786394,-85.547981,Residential,Wood,1
998895,FL,WASHINGTON COUNTY,0,59455.73,0,0,59455.73,62745.89,0,0,0,0,30.773026,-85.531532,Residential,Wood,1
291130,FL,WASHINGTON COUNTY,0,77871.14,0,0,77871.14,79428.56,0,0,0,0,30.7873,-85.5473,Residential,Wood,1
651752,FL,WASHINGTON COUNTY,0,77871.14,0,0,77871.14,108067.7,0,0,0,0,30.78691,-85.54779,Residential,Wood,4
193711,FL,WASHINGTON COUNTY,0,94210.56,0,0,94210.56,142505.72,0,0,0,0,30.78725,-85.54693,Residential,Wood,1
